Month,Airline ID,Port_Country,Passengers_In,Passengers_Out,Freight_In_(tonnes),Freight_Out_(tonnes),Mail_In_(tonnes),Mail_Out_(tonnes)
Apr-18,2660,China,11533.0,8766.0,525.08,284.681,0.0,0.0
Apr-18,2688,USA,9895.0,10175.0,148.406,218.478,0.0,0.0
Apr-18,2773,Hong Kong (SAR),1558.0,2298.0,154.319,25.212,0.0,0.0
Apr-18,2857,Indonesia,12006.0,12147.0,19.555,0.0,0.0,0.0
Apr-18,2987,Japan,9054.0,8955.0,316.186,273.166,162.776,0.116
Apr-18,3163,Korea,11023.0,11494.0,173.781,154.45,140.137,4.181
Apr-18,3378,Malaysia,37804.0,35576.0,1761.279,809.004,107.608,4.547
Apr-18,18732,Indonesia,2559.0,2200.0,0.2,0.95,0.0,0.0
Apr-18,18732,Malaysia,7451.0,6317.0,3.37,0.0,0.0,0.0
Apr-18,3848,Papua New Guinea,0.0,0.0,16.113,125.137,0.0,0.0
Apr-18,3848,Solomon Islands,0.0,0.0,1.718,18.734,0.0,0.0
Apr-18,3952,Philippines,12718.0,12582.0,302.987,420.331,0.0,0.0
Apr-18,3992,China,0.0,0.0,0.0,338.932,0.0,0.0
Apr-18,3992,Japan,0.0,0.0,376.292,61.088,0.0,0.0
Apr-18,3992,USA,0.0,0.0,404.188,0.0,0.0,0.0
Apr-18,4091,Qatar,33431.0,51237.0,1319.306,1974.281,44.19,0.026
Apr-18,4255,Brunei,4097.0,4843.0,219.234,354.278,0.068,0.0
Apr-18,4608,China,3937.0,4167.0,113.823,94.345,0.0,0.0
Apr-18,4435,New Zealand,1865.0,1499.0,181.577,545.164,0.0,0.0
Apr-18,4435,Singapore,126694.0,131198.0,7158.956,6656.058,288.991,0.021
Apr-18,4797,Solomon Islands,1433.0,1484.0,4.241,17.236,0.0,0.0
Apr-18,4305,South Africa,6242.0,6069.0,85.291,257.441,0.0,0.0
Apr-18,4349,Sri Lanka,7108.0,6166.0,214.524,241.2,0.496,0.003
Apr-18,4940,Thailand,43547.0,43240.0,1307.978,1335.418,41.651,2.355
Apr-18,10740,China,3193.0,2844.0,69.667,107.365,0.0,0.0
Apr-18,5209,USA,19451.0,23744.0,470.636,789.245,59.566,0.285
Apr-18,5263,China,0.0,0.0,0.0,68.051,0.0,0.0
Apr-18,5263,Hong Kong (SAR),0.0,0.0,0.0,4.911,0.0,0.0
Apr-18,5263,Korea,0.0,0.0,0.0,235.157,0.0,0.0
Apr-18,5263,Singapore,0.0,0.0,0.0,294.573,0.0,0.0
Apr-18,5263,USA,0.0,0.0,1758.35,0.0,0.0,0.0
Apr-18,5309,Vietnam,17524.0,15876.0,948.114,314.522,0.0,0.0
Apr-18,5360,Fiji,11201.0,10598.0,23.069,56.159,0.0,0.0
Apr-18,5360,Hong Kong (SAR),6023.0,5626.0,271.373,242.729,0.0,0.0
Apr-18,5360,Indonesia,11947.0,12743.0,73.081,0.0,0.0,0.0
Apr-18,5360,New Zealand,52415.0,44767.0,51.549,36.387,0.0,0.0
Apr-18,5360,Papua New Guinea,1428.0,1565.0,0.0,14.815,0.0,0.0
Apr-18,5360,Solomon Islands,440.0,724.0,0.0,9.39,0.0,0.0
Apr-18,5360,Tonga,960.0,956.0,0.515,0.133,0.0,0.0
Apr-18,5360,USA,16220.0,21091.0,544.764,685.26,0.0,0.0
Apr-18,5360,Vanuatu,2136.0,2206.0,1.235,10.163,0.0,0.0
Apr-18,5360,Western Samoa,1773.0,1720.0,0.725,0.477,0.0,0.0
Apr-18,5484,China,9244.0,8727.0,493.076,514.711,11.197,0.0
May-18,139,New Caledonia,4272.0,4355.0,2.332,94.463,0.376,6.112
May-18,330,Canada,11013.0,15197.0,433.189,210.974,12.613,15.656
May-18,751,China,17795.0,18892.0,546.435,864.377,48.426,0.0
May-18,1057,Mauritius,1809.0,1721.0,36.567,40.928,0.297,0.0
May-18,345,Cook Islands,831.0,1051.0,0.026,4.995,0.043,0.0
May-18,345,New Zealand,99912.0,93891.0,2269.997,2285.902,136.768,5.263
May-18,328,Papua New Guinea,5879.0,6088.0,33.631,265.298,0.0,0.0
May-18,524,Vanuatu,4192.0,4393.0,4.137,34.321,2.375,5.657
May-18,2417,Malaysia,44000.0,41067.0,1136.295,966.423,0.0,0.0
May-18,2417,New Zealand,4356.0,5374.0,167.288,132.174,0.0,0.0
May-18,324,Japan,5057.0,4958.0,318.562,410.818,0.152,0.0
May-18,24,USA,7070.0,6713.0,54.639,269.241,49.675,0.0
May-18,28,Korea,7131.0,7156.0,187.915,154.581,31.853,0.0
May-18,1355,Singapore,2023.0,2595.0,27.064,254.57,0.0,0.0
May-18,1572,Singapore,2023.0,2595.0,27.064,254.57,0.0,0.0
May-18,1355,UK,3730.0,5095.0,405.901,100.742,7.462,0.0
May-18,1572,UK,3730.0,5095.0,405.901,100.742,7.462,0.0
May-18,1756,New Zealand,3698.0,3578.0,94.816,220.524,0.0,0.0
May-18,1756,Taiwan,11523.0,13319.0,476.788,922.849,48.659,3.83
May-18,1758,China,22655.0,23949.0,671.602,992.414,60.589,0.0
May-18,1767,China,42896.0,42604.0,1353.958,1520.352,92.369,33.412
May-18,2009,USA,6752.0,6552.0,277.592,313.834,22.236,0.0
May-18,2183,Hong Kong (SAR),0.0,0.0,0.0,93.227,0.0,0.0
May-18,2183,New Zealand,6116.0,5523.0,265.73,83.405,0.0,0.0
May-18,2183,Singapore,8363.0,6973.0,46.851,100.46,0.3,0.0
May-18,2183,Thailand,5343.0,4431.0,0.082,8.337,0.0,0.0
May-18,2183,United Arab Emirates,74526.0,106326.0,3136.681,4394.066,147.222,43.37
May-18,2222,United Arab Emirates,33547.0,52723.0,1476.626,1678.624,20.321,14.946
May-18,2520,Indonesia,23093.0,26075.0,680.312,1065.0,130.615,1.931
May-18,2660,China,8223.0,8158.0,539.628,319.927,0.0,0.0
May-18,2688,USA,11009.0,10449.0,160.902,204.82,0.0,0.0
May-18,2773,Hong Kong (SAR),2228.0,2491.0,205.888,30.267,0.0,0.0
May-18,2857,Indonesia,13159.0,12952.0,28.145,0.0,0.0,0.0
May-18,2987,Japan,7878.0,8902.0,424.094,246.708,200.807,0.167
May-18,3163,Korea,10131.0,10711.0,217.645,254.713,133.158,5.103
May-18,3378,Malaysia,32311.0,31852.0,1717.96,1074.429,116.684,6.533
May-18,18732,Indonesia,2053.0,2746.0,0.0,0.0,0.0,0.0
May-18,18732,Malaysia,4916.0,3718.0,2.0,0.006,0.0,0.0
May-18,3848,Papua New Guinea,0.0,0.0,1.926,72.635,0.0,0.0
May-18,3848,Solomon Islands,0.0,0.0,0.478,21.725,0.0,0.0
May-18,3952,Philippines,12151.0,11067.0,209.019,381.973,0.0,0.0
May-18,3992,China,0.0,0.0,0.0,357.158,0.0,0.0
May-18,3992,Japan,0.0,0.0,481.01,62.41,0.0,0.0
May-18,3992,USA,0.0,0.0,357.327,0.0,0.0,0.0
May-18,4091,Qatar,32454.0,54261.0,1324.052,2432.107,43.973,0.023
May-18,4255,Brunei,3277.0,3672.0,220.136,469.687,0.158,0.0
May-18,4608,China,2645.0,3244.0,64.062,76.034,0.0,0.0
May-18,4435,New Zealand,1928.0,1034.0,234.872,736.223,0.0,0.0
May-18,4435,Singapore,122867.0,128645.0,7697.537,7973.995,332.58,0.106
May-18,4797,Solomon Islands,1369.0,1320.0,4.172,17.869,0.0,0.0
May-18,4305,South Africa,4704.0,4636.0,134.309,332.003,0.0,0.0
May-18,4349,Sri Lanka,6912.0,5786.0,187.376,382.152,0.265,0.003
May-18,4940,Thailand,39041.0,40619.0,1495.886,1667.181,50.455,4.149
May-18,10740,China,2045.0,2639.0,57.644,184.25,0.0,0.0
May-18,5209,USA,18121.0,19213.0,651.034,844.112,64.977,0.582
May-18,5263,China,0.0,0.0,0.0,161.141,0.0,0.0
May-18,5263,Korea,0.0,0.0,0.0,187.919,0.0,0.0
May-18,5263,Singapore,0.0,0.0,0.0,273.181,0.0,0.0
May-18,5263,USA,0.0,0.0,2033.8,0.0,0.0,0.0
May-18,5309,Vietnam,14409.0,13823.0,886.198,483.162,0.0,0.0
May-18,5360,Fiji,12374.0,12882.0,27.56,38.404,0.0,0.0
May-18,5360,Hong Kong (SAR),3729.0,3977.0,293.388,155.057,0.0,0.0
May-18,5360,Indonesia,11981.0,13357.0,72.496,0.0,0.0,0.0
May-18,5360,New Zealand,42435.0,40058.0,59.53,45.121,0.0,0.0
May-18,5360,Papua New Guinea,1299.0,1336.0,0.0,20.941,0.0,0.0
May-18,5360,Solomon Islands,555.0,678.0,0.0,12.188,0.0,0.0
May-18,5360,Tonga,1217.0,1195.0,0.738,1.309,0.0,0.0
May-18,5360,USA,15517.0,16155.0,539.592,777.989,0.0,0.0
May-18,5360,Vanuatu,1729.0,1869.0,2.058,6.999,0.0,0.0
May-18,5360,Western Samoa,1447.0,1680.0,0.388,0.969,0.0,0.0
May-18,5484,China,7547.0,6685.0,462.141,486.047,12.804,0.0
Jun-18,139,New Caledonia,4074.0,4892.0,4.765,82.477,0.235,6.774
Jun-18,330,Canada,14966.0,17846.0,522.835,215.023,10.453,25.048
Jun-18,751,China,15672.0,19453.0,483.888,484.811,44.943,0.0
Jun-18,1057,Mauritius,1671.0,2129.0,18.443,33.608,0.254,0.0
Jun-18,345,Cook Islands,1124.0,1301.0,0.025,6.287,0.056,0.0
Jun-18,345,New Zealand,95778.0,96930.0,2490.863,2407.682,136.601,3.158
Jun-18,328,Papua New Guinea,6818.0,6826.0,35.315,209.275,0.0,0.0
Jun-18,524,Vanuatu,4420.0,5030.0,3.313,34.791,2.584,3.695
Jun-18,2417,Malaysia,42014.0,51550.0,1201.898,745.407,0.0,0.0
Jun-18,2417,New Zealand,3722.0,4662.0,113.106,134.989,0.0,0.0
Jun-18,324,Japan,4287.0,5129.0,412.911,417.32,0.0,0.0
Jun-18,24,USA,6359.0,7297.0,31.068,177.614,25.274,0.0
Jun-18,28,Korea,6947.0,7394.0,175.038,144.453,31.903,0.0
Jun-18,1355,Singapore,2863.0,3634.0,17.757,155.691,0.0,0.0
Jun-18,1572,Singapore,2863.0,3634.0,17.757,155.691,0.0,0.0
Jun-18,1355,UK,4492.0,4628.0,399.614,97.255,7.666,0.0
Jun-18,1572,UK,4492.0,4628.0,399.614,97.255,7.666,0.0
Jun-18,1756,New Zealand,3150.0,4018.0,119.122,326.075,0.0,0.0
Jun-18,1756,Taiwan,13267.0,19782.0,627.182,977.288,63.435,3.777
Jun-18,1758,China,21210.0,26571.0,587.39,832.408,45.739,0.0
Jun-18,1767,China,42769.0,47791.0,1756.499,1513.882,130.296,30.63
Jun-18,2009,USA,6458.0,7084.0,325.591,319.232,21.551,0.0
Jun-18,2183,Hong Kong (SAR),0.0,0.0,0.0,49.493,0.0,0.0
Jun-18,2183,New Zealand,4657.0,5352.0,333.662,68.9,0.0,0.0
Jun-18,2183,Singapore,9480.0,8952.0,50.74,117.051,0.297,0.009
Jun-18,2183,Thailand,4720.0,4558.0,0.003,6.894,0.0,0.0
Jun-18,2183,United Arab Emirates,93782.0,130464.0,3380.27,4036.793,139.282,53.696
Jun-18,2222,United Arab Emirates,40943.0,63983.0,1459.776,1213.623,16.293,17.385
Jun-18,2520,Indonesia,27617.0,32564.0,710.513,741.867,137.122,2.998
Jun-18,2660,China,8578.0,10609.0,475.412,291.994,0.0,0.0
Jun-18,2688,USA,8922.0,9944.0,154.05,188.238,0.0,0.0
Jun-18,2773,Hong Kong (SAR),2305.0,3055.0,163.881,29.469,0.0,0.0
Jun-18,2857,Indonesia,11851.0,12299.0,22.662,0.122,0.0,0.0
Jun-18,2987,Japan,6555.0,7066.0,398.777,364.102,211.934,0.743
Jun-18,3163,Korea,9150.0,10353.0,193.269,154.018,108.399,4.566
Jun-18,3378,Malaysia,35557.0,43199.0,1874.514,831.708,91.025,3.249
Jun-18,18732,Indonesia,4969.0,6251.0,0.225,1.901,0.0,0.0
Jun-18,18732,Malaysia,5724.0,7157.0,3.99,0.0,0.0,0.0
Jun-18,3848,Papua New Guinea,0.0,0.0,4.869,61.46,0.0,0.0
Jun-18,3848,Solomon Islands,0.0,0.0,0.686,18.778,0.0,0.0
Jun-18,3952,Philippines,12216.0,14596.0,299.883,386.668,0.0,0.0
Jun-18,3992,China,0.0,0.0,0.0,271.988,0.0,0.0
Jun-18,3992,Japan,0.0,0.0,426.525,36.376,0.0,0.0
Jun-18,3992,USA,0.0,0.0,392.86,0.0,0.0,0.0
Jun-18,4091,Qatar,38494.0,59327.0,1457.789,2011.335,35.36,0.012
Jun-18,4255,Brunei,4291.0,6849.0,238.222,361.628,0.0,0.0
Jun-18,4608,China,2553.0,4895.0,54.437,118.823,0.0,0.0
Jun-18,4435,New Zealand,1709.0,1310.0,243.442,649.985,0.0,0.0
Jun-18,4435,Singapore,123323.0,146414.0,7700.534,6093.747,318.674,0.0
Jun-18,4797,Solomon Islands,1423.0,1454.0,8.448,17.005,0.0,0.0
Jun-18,4305,South Africa,4490.0,5516.0,63.751,314.042,0.0,0.0
Jun-18,4349,Sri Lanka,6205.0,7202.0,158.418,246.836,0.272,0.001
Jun-18,4940,Thailand,37137.0,47844.0,1434.936,1364.569,64.042,3.486
Jun-18,10740,China,2562.0,3763.0,179.56,123.432,0.0,0.0
Jun-18,5209,USA,19182.0,24101.0,785.151,683.887,71.154,0.475
Jun-18,5263,China,0.0,0.0,0.0,223.728,0.0,0.0
Jun-18,5263,Korea,0.0,0.0,0.0,81.475,0.0,0.0
Jun-18,5263,Singapore,0.0,0.0,0.0,268.472,0.0,0.0
Jun-18,5263,USA,0.0,0.0,1837.126,0.0,0.0,0.0
Jun-18,5309,Vietnam,13670.0,17443.0,873.789,457.521,0.0,0.0
Jun-18,5360,Fiji,11542.0,12778.0,20.049,42.12,0.0,0.0
Jun-18,5360,Hong Kong (SAR),4647.0,6691.0,264.151,138.015,0.0,0.0
Jun-18,5360,Indonesia,11671.0,12785.0,60.357,0.0,0.0,0.0
Jun-18,5360,New Zealand,39150.0,41545.0,54.293,44.12,0.0,0.0
Jun-18,5360,Papua New Guinea,1400.0,1238.0,0.0,19.604,0.0,0.0
Jun-18,5360,Solomon Islands,488.0,756.0,0.0,10.365,0.0,0.0
Jun-18,5360,Tonga,940.0,989.0,1.082,0.709,0.0,0.0
Jun-18,5360,USA,16780.0,19186.0,784.567,737.601,0.0,0.0
Jun-18,5360,Vanuatu,1799.0,2290.0,0.949,9.068,0.0,0.0
Jun-18,5360,Western Samoa,1564.0,1790.0,0.878,1.196,0.0,0.0
Jun-18,5484,China,8098.0,9950.0,429.244,535.386,14.414,0.0
Jul-18,139,New Caledonia,4651.0,4795.0,2.681,81.49,0.416,9.181
Jul-18,330,Canada,19044.0,18466.0,370.029,202.113,10.844,10.768
Jul-18,751,China,18155.0,14472.0,390.908,605.715,40.167,0.0
Jul-18,1057,Mauritius,3187.0,2879.0,36.434,35.82,0.369,0.0
Jul-18,345,Cook Islands,901.0,1076.0,0.02,6.38,0.056,0.0
Jul-18,345,New Zealand,119809.0,116116.0,2779.248,2466.324,132.441,4.34
Jul-18,328,Papua New Guinea,7848.0,7816.0,29.128,192.815,0.0,0.0
Jul-18,524,Vanuatu,6296.0,5789.0,2.593,38.592,2.467,3.631
Jul-18,2417,Malaysia,68887.0,54382.0,1008.388,587.105,0.0,0.0
Jul-18,2417,New Zealand,5257.0,5321.0,99.636,137.136,0.0,0.0
Jul-18,324,Japan,5888.0,4603.0,421.82,327.308,0.02,0.0
Jul-18,24,USA,7697.0,7449.0,2.206,213.656,51.426,0.0
Jul-18,28,Korea,7225.0,7450.0,171.118,188.956,26.85,0.0
Jul-18,1355,Singapore,3049.0,2905.0,12.274,194.146,0.0,0.0
Jul-18,1572,Singapore,3049.0,2905.0,12.274,194.146,0.0,0.0
Jul-18,1355,UK,5733.0,4422.0,346.438,91.655,8.346,0.0
Jul-18,1572,UK,5733.0,4422.0,346.438,91.655,8.346,0.0
Jul-18,1756,New Zealand,5755.0,5446.0,47.09,336.012,0.0,0.0
Jul-18,1756,Taiwan,21631.0,19097.0,544.119,603.327,60.671,4.355
Jul-18,1758,China,32686.0,25093.0,733.08,945.089,38.413,0.0
Jul-18,1767,China,55200.0,48355.0,2231.04,1626.699,171.877,31.357
Jul-18,2009,USA,7640.0,7299.0,408.366,336.332,32.531,0.0
Jul-18,2183,Hong Kong (SAR),0.0,0.0,0.0,103.094,0.0,0.0
Jul-18,2183,New Zealand,7449.0,7061.0,329.72,64.587,0.0,0.0
Jul-18,2183,Singapore,9503.0,6888.0,47.455,49.355,0.309,0.0
Jul-18,2183,Thailand,5220.0,3651.0,0.715,13.729,0.0,0.0
Jul-18,2183,United Arab Emirates,143435.0,107962.0,3856.946,3303.772,127.813,57.893
Jul-18,2222,United Arab Emirates,65347.0,53860.0,843.026,1240.541,19.148,39.737
Jul-18,2520,Indonesia,28694.0,28241.0,485.699,472.694,108.161,0.0
Jul-18,2660,China,13566.0,9019.0,439.573,268.651,0.0,0.0
Jul-18,2688,USA,10786.0,9186.0,158.072,197.08,0.0,0.0
Jul-18,2773,Hong Kong (SAR),3038.0,2027.0,140.408,32.844,0.0,0.0
Jul-18,2857,Indonesia,13634.0,12631.0,28.35,0.0,0.0,0.0
Jul-18,2987,Japan,10074.0,8397.0,510.922,501.93,186.476,0.24
Jul-18,3163,Korea,11991.0,8818.0,200.954,196.645,96.93,4.714
Jul-18,3378,Malaysia,49554.0,42758.0,2031.079,886.361,101.379,5.268
Jul-18,18732,Indonesia,6861.0,6811.0,0.0,1.3,0.0,0.0
Jul-18,18732,Malaysia,8466.0,5003.0,4.7,0.0,0.0,0.0
Jul-18,3848,Papua New Guinea,0.0,0.0,1.283,80.338,0.0,0.0
Jul-18,3848,Solomon Islands,0.0,0.0,2.992,21.447,0.0,0.0
Jul-18,3952,Philippines,16183.0,13411.0,299.014,236.696,0.0,0.0
Jul-18,3992,China,0.0,0.0,0.0,310.196,0.0,0.0
Jul-18,3992,Japan,0.0,0.0,406.277,34.713,0.0,0.0
Jul-18,3992,USA,0.0,0.0,430.381,0.0,0.0,0.0
Jul-18,4091,Qatar,62395.0,53969.0,1116.379,2387.929,37.647,0.027
Jul-18,4255,Brunei,6931.0,5137.0,221.748,343.269,0.0,0.0
Jul-18,4608,China,5053.0,2924.0,118.783,72.853,0.0,0.0
Jul-18,4435,New Zealand,2416.0,1442.0,199.923,561.167,0.0,0.0
Jul-18,4435,Singapore,154851.0,136727.0,8101.178,6467.427,336.435,0.0
Jul-18,4797,Solomon Islands,1560.0,1447.0,1.397,14.916,0.0,0.0
Jul-18,4305,South Africa,6635.0,5985.0,97.022,375.885,0.0,0.0
Jul-18,4349,Sri Lanka,7490.0,5799.0,239.773,282.058,0.128,0.0
Jul-18,4940,Thailand,50134.0,42868.0,1507.721,1262.385,57.691,2.301
Jul-18,10740,China,3965.0,2545.0,170.11,161.947,0.0,0.0
Jul-18,5209,USA,24659.0,22814.0,816.568,849.266,78.715,0.356
Jul-18,5263,China,0.0,0.0,0.0,44.799,0.0,0.0
Jul-18,5263,Korea,0.0,0.0,0.0,85.28,0.0,0.0
Jul-18,5263,Singapore,0.0,0.0,0.0,317.399,0.0,0.0
Jul-18,5263,USA,0.0,0.0,1636.14,0.0,0.0,0.0
Jul-18,5309,Vietnam,19043.0,16899.0,880.212,439.093,0.0,0.0
Jul-18,5360,Fiji,14845.0,13019.0,21.531,66.692,0.0,0.0
Jul-18,5360,Hong Kong (SAR),11728.0,7238.0,460.224,140.453,0.0,0.0
Jul-18,5360,Indonesia,13519.0,12019.0,67.98,0.0,0.0,0.0
Jul-18,5360,New Zealand,50997.0,48132.0,58.497,47.683,0.0,0.0
Jul-18,5360,Papua New Guinea,1742.0,1604.0,0.0,16.568,0.0,0.0
Jul-18,5360,Solomon Islands,732.0,887.0,0.0,12.594,0.0,0.0
Jul-18,5360,Tonga,1184.0,1107.0,1.251,0.24,0.0,0.0
Jul-18,5360,USA,21109.0,19426.0,903.864,992.584,0.0,0.0
Jul-18,5360,Vanuatu,3194.0,2926.0,1.665,9.735,0.0,0.0
Jul-18,5360,Western Samoa,2034.0,2170.0,1.533,1.352,0.0,0.0
Jul-18,5484,China,11379.0,7836.0,565.85,608.349,14.416,0.0
Aug-18,139,New Caledonia,5961.0,5190.0,7.005,75.792,0.258,8.256
Aug-18,330,Canada,17652.0,18604.0,438.725,287.475,11.589,24.776
Aug-18,751,China,17341.0,16894.0,346.018,664.485,42.147,0.006
Aug-18,1057,Mauritius,2798.0,2935.0,54.733,51.24,0.312,0.0
Aug-18,345,Cook Islands,1162.0,1387.0,0.158,12.155,0.035,0.0
Aug-18,345,New Zealand,106693.0,106979.0,2425.968,2553.291,129.537,4.8
Aug-18,328,Papua New Guinea,6759.0,6610.0,33.149,230.94,0.0,0.0
Aug-18,524,Vanuatu,5585.0,5119.0,3.083,32.806,2.435,3.54
Aug-18,2417,Malaysia,46100.0,41544.0,1293.164,792.205,0.0,0.0
Aug-18,2417,New Zealand,3892.0,4741.0,0.0,59.121,0.0,0.0
Aug-18,324,Japan,5378.0,5857.0,491.393,157.766,0.31,0.0
Aug-18,24,USA,6408.0,7531.0,159.553,253.32,64.044,0.0
Aug-18,28,Korea,7302.0,7298.0,152.174,194.301,30.071,0.0
Aug-18,1355,Singapore,2253.0,2162.0,12.653,160.03,0.0,0.0
Aug-18,1572,Singapore,2253.0,2162.0,12.653,160.03,0.0,0.0
Aug-18,1355,UK,4584.0,5108.0,377.074,77.394,8.687,0.0
Aug-18,1572,UK,4584.0,5108.0,377.074,77.394,8.687,0.0
Aug-18,1756,New Zealand,5201.0,6027.0,37.98,312.106,0.0,0.0
Aug-18,1756,Taiwan,14566.0,18423.0,503.457,804.856,47.442,3.494
Aug-18,1758,China,27857.0,29245.0,648.924,1047.32,42.649,0.0
Aug-18,1767,China,52821.0,53825.0,2289.446,1927.311,178.969,33.954
Aug-18,2009,USA,6203.0,7256.0,403.997,363.416,34.116,0.0
Aug-18,2183,Hong Kong (SAR),0.0,0.0,0.0,114.03,0.0,0.0
Aug-18,2183,New Zealand,5167.0,5288.0,440.234,165.382,0.0,0.0
Aug-18,2183,Singapore,11063.0,8252.0,46.675,81.191,0.259,0.0
Aug-18,2183,Thailand,5437.0,3911.0,0.479,1.354,0.0,0.0
Aug-18,2183,United Arab Emirates,110094.0,126106.0,3499.059,3158.699,112.875,62.821
Aug-18,2222,United Arab Emirates,52247.0,60856.0,921.163,1204.903,24.329,20.947
Aug-18,2520,Indonesia,22043.0,23230.0,453.867,551.362,99.056,2.086
Aug-18,2660,China,11015.0,10963.0,459.583,245.066,0.0,0.0
Aug-18,2688,USA,9266.0,10200.0,190.967,174.483,0.0,0.0
Aug-18,2773,Hong Kong (SAR),1780.0,2827.0,138.504,91.324,0.0,0.0
Aug-18,2857,Indonesia,12646.0,11866.0,20.859,0.0,0.0,0.0
Aug-18,2987,Japan,9271.0,9920.0,504.217,269.064,199.066,0.185
Aug-18,3163,Korea,10195.0,11587.0,160.628,223.552,107.367,4.817
Aug-18,3378,Malaysia,42610.0,40515.0,1944.932,801.108,99.86,4.091
Aug-18,18732,Indonesia,5594.0,5478.0,1.559,1.91,0.0,0.0
Aug-18,18732,Malaysia,5428.0,4482.0,4.75,0.0,0.0,0.0
Aug-18,3848,Papua New Guinea,0.0,0.0,0.428,44.543,0.0,0.0
Aug-18,3848,Solomon Islands,0.0,0.0,0.0,12.226,0.0,0.0
Aug-18,3952,Philippines,11724.0,10259.0,147.699,336.864,0.0,0.0
Aug-18,3992,China,0.0,0.0,0.0,308.627,0.0,0.0
Aug-18,3992,Japan,0.0,0.0,448.77,22.75,0.0,0.0
Aug-18,3992,USA,0.0,0.0,309.096,0.0,0.0,0.0
Aug-18,4091,Qatar,53258.0,60062.0,1254.935,2089.01,34.376,6.605
Aug-18,4255,Brunei,4580.0,5425.0,256.522,330.682,0.0,0.0
Aug-18,4608,China,3018.0,3636.0,57.41,79.869,0.0,0.0
Aug-18,4435,New Zealand,2520.0,1479.0,183.188,714.71,0.0,0.0
Aug-18,4435,Singapore,140954.0,140407.0,8141.948,7248.796,354.984,0.0
Aug-18,4797,Solomon Islands,1355.0,1319.0,8.577,31.593,0.0,0.0
Aug-18,4305,South Africa,5300.0,5550.0,148.876,338.861,0.009,0.0
Aug-18,4349,Sri Lanka,6427.0,5630.0,256.405,318.086,0.065,0.001
Aug-18,4940,Thailand,42300.0,43999.0,1581.931,1508.701,58.88,3.086
Aug-18,10740,China,2600.0,2746.0,227.354,128.2,0.0,0.0
Aug-18,5209,USA,18632.0,20594.0,669.017,842.375,82.272,0.241
Aug-18,5263,China,0.0,0.0,0.0,166.249,0.0,0.0
Aug-18,5263,Korea,0.0,0.0,0.0,65.699,0.0,0.0
Aug-18,5263,Singapore,0.0,0.0,0.0,388.942,0.0,0.0
Aug-18,5263,USA,0.0,0.0,1796.316,0.0,0.0,0.0
Aug-18,5309,Vietnam,15501.0,14193.0,934.759,465.037,0.0,0.0
Aug-18,5360,Fiji,14650.0,14475.0,16.222,55.262,0.0,0.0
Aug-18,5360,Hong Kong (SAR),7690.0,9262.0,510.989,158.094,0.0,0.0
Aug-18,5360,Indonesia,14276.0,13403.0,82.773,0.252,0.0,0.0
Aug-18,5360,New Zealand,47250.0,48362.0,66.884,44.949,0.0,0.0
Aug-18,5360,Papua New Guinea,1532.0,1462.0,0.0,23.519,0.0,0.0
Aug-18,5360,Solomon Islands,518.0,626.0,0.0,16.394,0.0,0.0
Aug-18,5360,Tonga,1221.0,1060.0,1.701,0.229,0.0,0.0
Aug-18,5360,USA,17089.0,19453.0,1109.182,851.459,0.0,0.0
Aug-18,5360,Vanuatu,2319.0,2236.0,3.155,8.084,0.0,0.0
Aug-18,5360,Western Samoa,1642.0,1743.0,2.821,0.979,0.0,0.0
Aug-18,5484,China,8105.0,7233.0,462.732,415.05,15.12,0.0
Sep-18,139,New Caledonia,4905.0,5303.0,4.509,88.836,0.264,9.912
Sep-18,330,Canada,17328.0,15456.0,338.763,248.465,10.774,22.852
Sep-18,751,China,13977.0,15752.0,356.815,561.909,41.498,0.0
Sep-18,1057,Mauritius,2864.0,2733.0,59.993,67.006,0.308,0.0
Sep-18,345,Cook Islands,865.0,1124.0,0.567,9.44,0.006,0.0
Sep-18,345,New Zealand,104905.0,109144.0,2231.696,2464.049,115.013,3.963
Sep-18,328,Papua New Guinea,7028.0,7082.0,26.1,203.691,0.0,0.0
Sep-18,524,Vanuatu,5342.0,5621.0,3.82,32.549,2.289,3.982
Sep-18,2417,Malaysia,43219.0,44040.0,1188.732,811.827,0.0,0.0
Sep-18,2417,New Zealand,4002.0,5029.0,0.0,13.517,0.0,0.0
Sep-18,324,Japan,4997.0,6473.0,458.145,440.641,0.276,0.0
Sep-18,24,USA,6943.0,7375.0,51.658,239.269,62.697,0.0
Sep-18,28,Korea,6867.0,6664.0,186.704,146.754,42.935,0.0
Sep-18,1355,Singapore,2935.0,2885.0,15.493,183.535,0.0,0.0
Sep-18,1572,Singapore,2935.0,2885.0,15.493,183.535,0.0,0.0
Sep-18,1355,UK,4687.0,4566.0,392.976,92.956,7.507,0.0
Sep-18,1572,UK,4687.0,4566.0,392.976,92.956,7.507,0.0
Sep-18,1756,New Zealand,4481.0,4750.0,38.989,159.053,0.0,0.0
Sep-18,1756,Taiwan,14369.0,19193.0,587.585,997.643,38.793,3.651
Sep-18,1758,China,23826.0,27530.0,755.301,982.885,50.379,0.0
Sep-18,1767,China,47925.0,49924.0,1488.843,1782.723,139.84,27.777
Sep-18,2009,USA,6822.0,7059.0,287.306,352.364,27.267,0.0
Sep-18,2183,Hong Kong (SAR),0.0,0.0,0.0,117.474,0.0,0.0
